video	ID
cewe	ID
itu	ID
senyum	ID
malu	ID
malu	ID
trus	ID
caption	EN
nya	ID
"	O
ex	EN
so	EN
beautiful	EN
i	EN
cant	EN
stand	EN
u	EN
"	O
[	O
tag	EN
akun	ID
si	ID
cewe	ID
]	O
asksksks	ID
gemesh	ID

@zilloey	O
kmu	ID
tdi	ID
nge	MIX-JV-EN
copy	EN
nya	ID
yg	ID
itu	ID
ya	ID
?	O
kalo	ID
mau	ID
ngerepost	MIX-ID-EN
video	ID
tinggal	ID
teken	EN
di	ID
postingan	MIX-ID-EN
nya	ID
yg	ID
mau	ID
km	ID
repost	EN
nanti	ID
kn	ID
otomatis	ID
ada	ID
tulisan	ID
"	O
copied	EN
to	EN
clipboard	EN
"	O
https://t.co/SiNe2upxsf	MIX-ID-EN

Klo	ID
misalnya	ID
gw	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
nasehat	ID
sebenernya	ID
gw	ID
lagi	ID
nasehatin	ID
diri	ID
sendiri	ID
sebelum	ID
gw	ID
repost	EN

Lucu	ID
banget	ID
liat	ID
orang	ID
bikin	ID
story	EN
Wa	ID
ngejelek-jelekin	MIX-ID-EN
orang	ID
lain	ID
,	O
tapi	ID
dihari	ID
yg	ID
sama	ID
bikin	ID
story	EN
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
yg	ID
dijelek-jelekin	MIX-ID-EN
pake	ID
caption	EN
love	EN
love	EN
bestie	EN
kakak	ID
adik	ID
senior	ID
wkwkwkwk	O
😂	O

Mau	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
kemnaker	ID
tapi	ID
aku	ID
pns	ID

@bulpenbiru	O
8tahun	ID
lalu	ID
biu	ID
umur	ID
20	O
,	O
oke	ID
dia	ID
salah	ID
dengan	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
fb	O
itu	ID
,	O
umur	ID
segitu	ID
pasti	ID
lagi	ID
kepo²nya	ID
masalah	ID
sex	ID
,	O
kalo	ID
gamau	ID
dijadikn	ID
fantasi	ID
kenapa	ID
diupload	MIX-ID-EN
fotonya	ID
?	O
Perkataan	ID
biu	ID
juga	ID
ga	ID
sekasar	ID
dan	ID
se	JV
ngelecehin	MIX-ID-EN
itu	ID
!	O
Kenapa	ID
baru	ID
sekarang	ID
?	O
Kenapa	ID
ga	ID
dari	ID
dulu	ID
laporinnya	MIX-ID-EN
?	O

@gooddaysoklat	O
lebih	ID
awikwok	ID
yg	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
second	EN
akun	ID
di	ID
first	EN
akun	ID
.	O
biar	ID
apa	ID
?	O

tetap	ID
wajib	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
adkesmah	ID
di	ID
tengah	ID
gempuran	ID
link	EN
anonimus	ID
😩	O
☝	O
🏻	O

Tiba²	ID
ntar	ID
nyuwi	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
ig	O
nya	ID
tawan	ID
di	ID
insta	ID
story	EN
nya	ID
😭	O
😭	O
😭	O

hari	ID
ini	ID
semua	ID
member	EN
ada	ID
kabar	ID
,	O
dari	ID
mulai	ID
Jin	ID
pamer	ID
tatto	JV
sama	ID
foto	ID
di	ID
Jeju	ID
,	O
para	ID
Rap	ID
Line	MIX-ID-JV
komen	ID
di	ID
postingan	MIX-ID-EN
Jin	ID
,	O
Jungkook	MIX-JV-EN
at	EN
seventeen	EN
concert	EN
,	O
Taehyung	ID
at	EN
Celine	MIX-ID-JV
Paris	MIX-JV-EN
fashion	EN
week	EN
,	O
Jhope	O
yg	ID
ngerepost	MIX-ID-EN
SG	EN
temen²nya	MIX-ID-EN
,	O
Jimin	ID
yg	ID
nonton	ID
drama	ID
musikal	ID
Sangwon	ID
happy	EN
for	EN
you	EN
guys	EN
!	O
💜	O
https://t.co/kUm2O7LKmK	MIX-ID-EN

Mohon	ID
maap	ID
,	O
ini	ID
akun-akun	ID
anakan	ID
indozone	MIX-ID-JV
kenapa	ID
kompak	ID
banget	ID
ya	ID
pada	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
jam12malam	ID
....	O

Ada	ID
alpukat	ID
dari	ID
tetangga	ID
.	O
Muncullah	ID
postingan	MIX-ID-EN
orang	ID
yang	ID
ngerepost	MIX-ID-EN
cara	ID
diet	ID
nia	ID
ramadhani	JV
.	O
Dietnya	MIX-ID-EN
makan	ID
alpukat	ID
kalo	ID
lapar	ID
malam	ID
nya	ID
.	O
Langsung	ID
bikin	ID
ini	ID
.	O
Alpukatnya	MIX-ID-EN
w	ID
juice	EN
tanpa	ID
dikasih	ID
apapun	ID
,	O
pure	EN
avocado	EN
.	O
ini	ID
alpukat	ID
memang	ID
berlemak	ID
,	O
tapi	ID
setidaknya	MIX-ID-EN
lemak	ID
baik	ID
🥑	O
https://t.co/x5v6ClTjWD	MIX-ID-EN

@ngemutx	O
@convomfs	O
itu	ID
sendernya	MIX-ID-EN
ga	ID
nge	MIX-JV-EN
tag	EN
dia	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
taehyung	ID
di	ID
storynya	MIX-ID-EN
yg	ID
otomatis	ID
bakal	ID
ada	ID
usn	EN
thv	EN
nya	ID

@chochoocips	O
Emang	ID
mirip	ID
ya	ID
?	O
Masa	ID
sih	ID
dit	ID
😭	O
😭	O
gue	ID
waktu	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
phi	ID
jom	ID
masa	ID
dikira	ID
buka	ID
kerudung	ID
😭	O
😭	O
😭	O
yamasa	ID
😭	O
😭	O
😭	O

terus	ID
tadi	ID
dia	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
indomy	EN
yang	ID
bilang	ID
kalo	ID
daniel	ID
itu	ID
mabok	ID
baigon	ID
apa	ID
gimana	ID
😭	O
😭	O
😭	O

bisa	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
dri	ID
orng	ID
lain	ID
tapi	ID
gak	ID
bisa	ID
ngerepost	MIX-ID-EN
sgnya	MIX-ID-EN
yg	ID
kemarin	ID
tuh	ID
agak	ID
gimane	MIX-ID-JV
gitu	ID
yak	ID

Ngeliat	ID
Jungkook	MIX-ID-EN
ngerepost	MIX-ID-EN
setiap	ID
postingan	MIX-ID-EN
tentang	ID
left	EN
&	O
amp	O
;	O
right	EN
kek	ID
nya	ID
dia	ID
beneran	ID
excited	EN
bgt	ID
ya	ID
sama	ID
collab	EN
ini	ID
🥺	O
baru	ID
kali	ID
ini	ID
ngeliat	ID
Jungkook	MIX-ID-JV
promosiin	ID
lagu	ID
sendiri	ID
,	O
biasanya	ID
promosiin	ID
lagu	ID
orang	ID
lain	ID
🥰	O

@qianhood96	O
Td	ID
pagi	ID
dia	ID
update	EN
story	EN
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
ryann	EN
wkwk	O

@scenaryjae	O
Bwrarti	ID
lo	ID
buta	ID
🤣	O
🤣	O
dia	ID
bhkan	ID
sllu	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
tmn2nya	MIX-ID-EN
kalau	ID
dia	ID
lgi	ID
https://t.co/vLEjzn6SMB	MIX-ID-EN
prnh	ID
dia	ID
tdk	ID
ngerepost	MIX-ID-EN
.	O
bhkan	ID
di	ID
antra	ID
member	EN
BP	O
dia	ID
pling	EN
alay	ID
sumpah	ID
.	O
dnger	EN
lagu	ID
sja	ID
dia	ID
posting	ID
.	O
berak	ID
doang	ID
kyanya	MIX-ID-EN
dia	ID
tdk	ID
posting	ID
🤣	O
😜	O

@xodlf1406	O
setuju	ID
,	O
gue	ID
sampe	ID
muak	ID
itu	ID
akun	ID
ngerepost	MIX-ID-EN
terus	ID
postingan	MIX-ID-EN
anak	ID
NCT	O

ig	O
gw	ID
udah	ID
tercemar	ID
banget	ID
karena	ID
mamah	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
gw	ID
.	O
terus	ID
temen	ID
temennya	ID
pada	ID
nimbrung	ID
semua	ID
like	EN
comment🫠🫠🫠🫠	MIX-ID-EN

Vkf	ID
curiga	ID
kalo	ID
adek	ID
ga	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
abang	ID
tapi	ID
langsung	ID
ngeupload	MIX-ID-EN
foto	ID
selca	EN
mereka	ID
berdua	ID
difeed	EN
ig	O
🤡	O
😝	O
🤲	O
🏻	O

Vkf	ID
dut	ID
kalian	ID
udah	ID
mau	ID
bobo	ID
??	O
yakiinnnn	ID
??	O
gimana	ID
kalau	ID
ntar	ID
adek	ID
ngerepost	MIX-ID-EN
postingan	MIX-ID-EN
abang	ID
atau	ID
ada	ID
momen	ID
baru	ID
hayooooloh	ID
🫣	O
😱	O
🫣	O
😱	O
🫣	O
😮	O
😯	O
😲	O
🏃	O
🏻	O
🏃	O
🏻	O
🏃	O
🏻	O
🏃	O
🏻	O
🏃	O
🏻	O
🏃	O
🏻	O

Never	EN
,	O
takut	ID
banget	ID
kalo	ID
amit	ID
"	O
kecelakaan	ID
di	ID
jalan	ID
ntar	ID
malah	ID
repot	EN
,	O
mending	ID
jujur	ID
aja	ID
mau	ID
kemana	ID

Potensi	ID
cuan	ID
banget	ID
sii	ID

@Ulbulicious	O
Wadidawww	ID
🤦	O
🏻	O
‍	O
♀	O
️	O
kasian	ID
banget	ID
mbak	ID
angel	EN
nya	ID
..	O
ambil	ID
hikmahnya	MIX-ID-EN
ajj	ID
ya	ID
om	ID
.	O
Mending	ID
akun	ID
dll	ID
dikelola	ID
sendiri	ID
ajja	ID
,,	O
walaupun	ID
aga	ID
repot	EN
krn	ID
harus	ID
balesin	ID
,	O
update	EN
,	O
ngedit	MIX-ID-EN
,	O
ngpost	MIX-ID-EN
dsb	ID
.	O
tp	ID
setidaknya	MIX-ID-EN
gak	ID
seribet	ID
klo	ID
udh	ID
kena	ID
masalah	ID
kaya	ID
gni	ID
ya	ID
..	O
smoga	ID
cpt	ID
kelar	ID
dah	ID
mslhnya	ID
🙏	O
🏻	O

@bucinpakdokter	O
RIIIIIIIZ	ID
MAKASIIIIIH	ID
!!!!	O
AKU	ID
BARU	ID
INGET	ID
AKU	ID
ULTAH	ID
wwwww	ID
Makasih	ID
banget	ID
,	O
repot-repot	MIX-ID-EN
ih	ID
,	O
padahal	ID
lagi	ID
UAS	ID
kan	ID
??	O
😭	O
😭	O
😭	O
🥹	O
🥹	O
🥹	O
MAKASIIIIIIH	ID
!!!!	O

@huntforhint	O
first	EN
of	EN
all	EN
mau	ID
bilang	ID
MAKASIH	ID
BANYAK	ID
BANYAK	ID
buat	ID
para	ID
the	EN
hawkers	EN
yang	ID
udah	ID
repot	EN
repot	EN
dan	ID
niat	ID
bikin	ID
event	EN
ini	ID
untuk	ID
kita	ID
para	ID
the	EN
assessors	ID
.	O
T___T	O
terharu	ID
banget	ID
soalnya	ID
ga	ID
pernah	ID
nyangka	ID
bakal	ID
dapet	ID
supris	ID
kicik	ID
lucu	ID
dari	ID
kalian	ID
.	O
🥺	O
🤍	O
*	O
KECUP	ID
SATU	ID
SATU	ID
THE	EN
HOKER	EN
*	O
😗	O
😏	O
🫵	O
🏻	O

@sof1azara03	O
Halo	ID
kak	ID
,	O
aku	ID
pengen	ID
banget	ID
beli	ID
itu	ID
buat	ID
nyemir	ID
rambutku	MIX-ID-EN
yg	ID
udah	ID
muncul	ID
uban	ID
.	O
Aku	ID
tertarik	ID
mau	ID
cobain	ID
Miratone	MIX-ID-JV
buble	EN
play	EN
pop	EN
karna	ID
keliatannya	ID
mudah	ID
,	O
kayak	ID
keramas	ID
biasa	ID
.	O
Mau	ID
ke	ID
salon	ID
pasti	ID
repot	EN
karna	ID
anak	ID
gak	ID
bisa	ID
ditinggal	ID
.	O
Terima	ID
kasih	ID
🙏	O
❤	O
https://t.co/1O7WwBhkJr	MIX-ID-EN

@auroraestaekoo	O
Berisik	ID
banget	ID
padahal	ID
gaada	ID
ngerugiin	ID
kalian	ID
juga	ID
ngapa	ID
repot	EN
ngurusin	ID
orang	ID
lain	ID
:)	O
)	O

@stanmenfess	O
Oiya	ID
tapi	ID
sesuaiin	ID
juga	ID
ama	ID
bawaannya	ID
yah	ID
Kalo	ID
bawa	ID
koper	ID
tas	ID
dan	ID
lain-lain	ID
yang	ID
ampe	ID
repot	EN
banget	ID
,	O
kasih	ID
&	O
gt	ID
;	O
25rb	ID
Kalo	ID
tas	ID
ama	ID
koper	ID
biasa	ID
,	O
25rb	ID
aja	ID
cukup	ID
sih	ID

@moneyeopseo	O
IYAKAN	ID
HUH	EN
😤	O
tinggal	ID
ciuman	ID
aja	ID
repot	EN
banget	ID
MAITAKE	ID
nih	ID
😤	O

Loh	JV
kean	JV
yew	EN
kamu	ID
ganteng	ID
banget	ID
sihh	ID
bikin	ID
hati	ID
repot	EN
ajaa	ID

ㅤ	O
ㅤTak	ID
lupa	ID
,	O
Shien	ID
pun	ID
mencatat	ID
apa	ID
yang	ID
dijelaskan	ID
si	ID
pengajar	ID
.	O
Sesekali	ID
pula	ID
bergumam	ID
guna	ID
mengomentari	ID
penjelasan	ID
tersebut	ID
.	O
“	O
Serem	ID
banget	ID
,	O
ya	ID
.	O
.	O
Kasian	ID
Professor	ID
Dumbledorenya	MIX-ID-EN
jadi	ID
repot	EN
.”	O
ㅤ	O

YAA	ID
ALLAH	O
KENAPA	ID
HAECHAN	ID
GANTENG	ID
BANGET	ID
,	O
MANA	ID
MULTITALENTA	ID
LAGI	ID
,	O
BIKIN	ID
REPOT	EN
HATIKU	EN
💔	O
😔	O
https://t.co/JtzaJodzb2	MIX-ID-EN

@afriantipratiwi	O
Aku	ID
juga	ID
sama	ID
istri	ID
mulus	ID
banget	ID
,	O
ga	ID
repot	EN
dan	ID
ga	ID
ada	ID
drama	ID
.	O
Kayaknya	ID
emang	ID
kalau	ID
udah	ID
jodoh	ID
gitu	ID
jadi	ID
gampang	ID
banget	ID
.	O

repot	EN
banget	ID
elu	ID

capek	ID
banget	ID
ya	ID
terus2an	ID
ngehargain	ID
orang	ID
tapi	ID
kitanya	ID
gak	ID
di	ID
hargain	ID
,	O
udh	ID
hati²	O
banget	ID
dalam	ID
bersikap	ID
dan	ID
bicara	ID
biar	ID
ngga	ID
nyakitin	ID
perasaannya	ID
tapi	ID
mereka	ID
seenaknya	MIX-ID-EN
emang	ID
paling	ID
benar	ID
bodoamat	ID
aja	ID
udah	ID
,	O
repot	EN
amat	ID
mikirin	ID
mau	ID
suka	ID
apa	ID
ngga	ID
kumawa	ID
sia	ID
we	JV
.	O

bersyukur	ID
banget	ID
hari	ID
ini	ID
ga	ID
sakit	ID
perut	ID
brutal	EN
alias	ID
bisa	ID
dikondisikan	ID
,	O
dah	ID
waswas	EN
banget	ID
kalo	ID
pas	ID
ada	ID
acara	ID
malah	ID
haid	EN
kan	ID
repot	EN
ya	ID
😭	O

repot	EN
banget	ID
masukin	ID
mayo	JV
sendiri	ID
njgggg	ID

Sumpah	ID
kesel	ID
banget	ID
anjer	ID
ini	ID
org	ID
tua	ID
gw	ID
selalu	ID
ngepoin	MIX-ID-EN
hp	EN
pas	ID
gw	ID
lagi	ID
tidur	ID
.	O
Liat	ID
galeri	ID
liat	ID
chat	EN
gw	ID
,	O
keseeellllll	MIX-ID-EN
.	O
Padahal	ID
uda	ID
pernah	ID
diperingatin	ID
.	O
Mau	ID
gw	ID
lock	EN
tapi	ID
lupa	ID
terus	ID
mana	ID
hp	EN
buat	ID
kerja	ID
repot	EN
buat	ID
ngelock	MIX-ID-EN
.	O

INI	ID
JUGA	ID
LUCU	ID
BANGET	ID
KADO	ID
DARI	ID
PACARKU	MIX-ID-EN
ASHSJSHSKSHSSKHSK	MIX-ID-EN
bisa	ID
gila	ID
aku	ID
kayanya	ID
gak	ID
bakalan	ID
bisa	ID
tidur	ID
ntar	ID
malem	ID
gara-gara	ID
ini	ID
.	O
hadeh	ID
mau	ID
tag	EN
tapi	ID
orangnya	MIX-ID-EN
lagi	ID
deact	EN
yaudah	ID
ngetag	MIX-ID-EN
si	ID
virgo	EN
aje	ID
yang	ID
udah	ID
mau	ID
repot	EN
repot	EN
bantu	ID
nanyain	ID
alamat	ID
love	EN
u	EN
yank	ID
:*	O
@Reshamien	O
https://t.co/5vr3Y6b28O	MIX-ID-EN

gemes	ID
banget	ID
seungcheol	ID
cabut	ID
gigi	ID
yg	ID
repot	EN
satu	ID
dunia	ID

/	O
knock	EN
knock	EN
@suminhee_	O
/	O
one	EN
of	EN
the	EN
cutest	EN
things	EN
that	EN
I	EN
recieved	EN
today	EN
!🥹	O
terima	ID
kasih	ID
banyak	ID
kak	ID
sar	ID
udah	ID
repot-repot	MIX-ID-EN
kirim	ID
ini	ID
ke	ID
dey	EN
huhu	O
suka	ID
banget-banget	ID
😭	O
💕	O
glad	EN
to	EN
know	EN
u	EN
as	EN
a	EN
kind	EN
person	EN
in	EN
my	EN
life	EN
,	O
may	EN
Allah	O
bless	EN
u	EN
🤲	O
🏻	O
💫	O
sn	ID
.	O
dapet	ID
cinta	ID
dari	ID
kak	ID
heeseung	ID
🫶	O
🏻	O
https://t.co/QLz51vX1sy	MIX-ID-EN

Pupuk	ID
ini	ID
sudah	ID
melewati	ID
proses	ID
pencucian	ID
,	O
pengeringan	ID
,	O
pengovenan	ID
dan	ID
penghalusan	ID
.	O
Karena	ID
halus	ID
banget	ID
,	O
jadi	ID
mudah	ID
diserap	MIX-ID-EN
sama	ID
tanah	ID
.	O
😍	O
Gak	ID
usah	ID
repot	EN
gali	ID
tanah	ID
dulu	ID
.	O
Cukup	ID
tabur	ID
lalu	ID
siram	EN
pakai	ID
air	ID
.	O
https://t.co/mXuZ24TrMC	MIX-ID-EN

sumpah	ID
random	EN
banget	ID
td	ID
pagi	ID
di	ID
jalan	ID
kepikiran	ID
buat	ID
investasi	ID
nambah	ID
ternak	ID
aja	ID
dr	ID
pd	ID
bingung	ID
🤣	O
ga	ID
repot	EN
ngurusin	ID
tinggal	ID
terima	ID
bersih	ID
😭	O

ini	ID
domain	ID
repot	EN
banget	ID
buset	ID

@FWBESS	O
Makanya	ID
lain	ID
kali	ID
sedeket	ID
apa	ID
pun	ID
jangan	ID
percaya	ID
soal	ID
gini-ginian	ID
ke	ID
temen	ID
,	O
kan	ID
jadi	ID
repot	EN
sendiri	ID
.	O
Jangan	ID
baik-baik	ID
banget	ID
jadi	ID
orang	ID
yaa	ID
.	O

@RobbyPanggabea1	O
@BuronanPorli	O
Luh	ID
TINGGAL	ID
BIKIN	ID
OPINI	ID
BAGUS	ID
Aja	ID
buat	ID
Kaum	ID
Eluh	ID
BONG	ID
....	O
Repot	EN
banget	ID
sama	ID
opini	ID
orang	ID
lain	ID

@niwooverse	O
kalo	ID
belum	ID
siap	ID
gapapa	ID
sih	ID
.	O
lagian	ID
abis	ID
nikah	ID
tanggung	ID
jawabnya	MIX-ID-EN
juga	ID
gede	ID
banget	ID
.	O
kalo	ID
ga	ID
dipikirin	ID
Mateng	ID
"	O
jadinya	ID
repot	EN
ygy	O

Suka	ID
heran	ID
,	O
kenapa	ID
orang2	ID
hobi	ID
banget	ID
jalan	ID
di	ID
lorong	ID
kereta	ID
padahal	ID
keretanya	ID
belum	ID
berhenti	ID
?	O
Kan	ID
repot	EN
nahan	JV
tubuh	ID
biar	ID
seimbang	ID
,	O
belum	ID
lagi	ID
kalau	ID
nyenggol	ID
orang	ID
lain	ID
.	O
Perpendek	ID
jarak	ID
pintu	ID
keluar	ID
?	O
Kan	ID
nanti	ID
bisa	ID
jalan	ID
di	ID
peron	ID
,	O
lebih	ID
nyaman	ID
juga	ID
🤷	O
‍	O
♂	O
️	O
🤷	O
‍	O
♂	O
️	O
🤷	O
‍	O
♂	O
️	O

@bbucciaratis	O
Bruno	EN
romantis	ID
.	O
Ga	ID
kaya	ID
Dio	ID
tu	ID
napsuan	ID
banget	ID
,	O
aku	ID
repot	EN
.	O

Gqmau	ID
naik	ID
mobil	ID
sendiri	ID
si	ID
,	O
kalo	ID
gini	ID
kan	ID
repot	EN
banget	ID

Mulai	ID
nanti	ID
include	EN
room	EN
by	EN
request	EN
nya	ID
min	ID
2	O
jam	ID
..	O
Mau	ID
?	O
syukuuuuur	ID
banget	ID
Ga	ID
mau	ID
?	O
Ya	ID
udah	ID
cari	ID
yg	ID
lain	ID
Gitu	ID
aja	ID
repot	EN
🤣	O

@wannabeverlast	O
Sama	ID
bangeeettt	ID
Kayanya	ID
habis	ID
bubur	ID
itu	ID
repot	EN
banget	ID
ngikutin	ID
member	EN
x1	ID
yg	ID
mencar	ID
kemana	ID
mana	ID
Iseng	JV
nonton	ID
rtk	ID
kok	ID
kepincut	ID
sama	ID
11	O
bujangz	EN
